Gene_name,Protein_name_x,half_life_x,Protein_name_y,half_life_y,half_life_all_x,half_life_all_y,kdeg
YPR028W,Q12402,3.135821065188577,Q12402,9.56848,3.135821065188577,9.56848,0.07244067820175674
YPR029C,Q12028,2.9282436521531583,Q12028,10.90546,2.9282436521531583,10.90546,0.06355964632027858
YPR032W,Q12038,2.688159315837349,Q12038,7.038568,2.688159315837349,7.038568,0.09847843773903234
YPR033C,P07263,1.7209947558918897,P07263,7.274239,1.7209947558918897,7.274239,0.0952879305395307
YPR033C,P07263,1.7209947558918897,P07263-2,9.386308,1.7209947558918897,9.386308,0.073846626443533
YPR034W,Q12406,2.282401171793678,Q12406,10.10301,2.282401171793678,10.10301,0.06860798718005282
YPR035W,P32288,2.8019612382214727,P32288,6.702848,2.8019612382214727,6.702848,0.10341084574198091
YPR036W,P41807,2.8201880077117725,P41807,11.28159,2.8201880077117725,11.28159,0.061440557630612826
YPR037C,Q12284,,Q12284,6.041374,6.041374,6.041374,0.11473336703868114
YPR040W,Q12199,2.5247571150712513,Q12199,11.98958,2.5247571150712513,11.98958,0.057812465537570565
YPR041W,P38431,1.5128503305275323,P38431;P38431-2,10.94491,1.5128503305275323,10.94491,0.06333055096478137
YPR045C,Q12049,1.9250804737213278,Q12049,5.287349,1.9250804737213278,5.287349,0.1310954091662845
YPR048W,Q12181,1.1513223375617327,Q12181,7.046298,1.1513223375617327,7.046298,0.09837040394260153
YPR052C,P11632,2.3990561970466544,P11632,8.773108,2.3990561970466544,8.773108,0.07900816683892929
YPR055W,P32855,1.9879603487398279,P32855,9.785332,1.9879603487398279,9.785332,0.07083532582848955
YPR058W,P32331,1.794907451010939,P32331,9.390688,1.794907451010939,9.390688,0.07381218293696322
YPR060C,P32178,1.5325454497965327,P32178,12.64567,1.5325454497965327,12.64567,0.05481300560270395
YPR061C,Q12350,2.256624120248305,,,2.256624120248305,2.256624120248305,0.3071611148442726
YPR062W,Q12178,1.0243788209369837,Q12178,7.233177,1.0243788209369837,7.233177,0.09582887029585274
YPR063C,Q12160,1.751747325992087,Q12160,10.41043,1.751747325992087,10.41043,0.06658199330478619
YPR067W,Q12425,4.004647674662571,Q12425,7.772744,4.004647674662571,7.772744,0.08917663833518064
YPR069C,Q12074,1.8311905840707274,Q12074,12.31156,1.8311905840707274,12.31156,0.05630051598334779
YPR072W,Q12514,2.089078949562417,Q12514,8.063396,2.089078949562417,8.063396,0.08596219019380238
YPR073C,P40347,2.271179377957772,P40347,12.03034,2.271179377957772,12.03034,0.05761659109883389
YPR074C,P23254,2.0049723195071936,P23254,13.48705,2.0049723195071936,13.48705,0.05139353532165635
YPR075C,Q06810,,Q06810,2.012641,2.012641,2.012641,0.34439683011522937
YPR086W,P29055,1.5654627897202689,P29055,7.132061,1.5654627897202689,7.132061,0.09718750029759214
YPR088C,P20424,1.7213053263552864,P20424,7.027553,1.7213053263552864,7.027553,0.0986327930305108
YPR089W,O13585,1.982765994041542,O13585,9.503383,1.982765994041542,9.503383,0.07293688790191297
YPR091C,Q06833,2.8692671424100302,Q06833,9.659482,2.8692671424100302,9.659482,0.07175821442184428
YPR094W,Q06835,1.1672668937763278,Q06835,5.769136,1.1672668937763278,5.769136,0.12014748491974281
YPR097W,Q06839,1.722100113548497,Q06839,10.56857,1.722100113548497,10.56857,0.06558571127029914
YPR098C,Q06089,1.426402244310022,Q06089,6.92127,1.426402244310022,6.92127,0.10014739788506233
YPR100W,Q06090,2.475156505055749,,,2.475156505055749,2.475156505055749,0.28004175862985814
YPR101W,Q06091,1.834303296408458,Q06091,7.389635,1.834303296408458,7.389635,0.09379992118148532
YPR103W,P30656,2.555967684117909,P30656,10.62286,2.555967684117909,10.62286,0.06525052392293086
YPR104C,P39521,1.9496677811176497,P39521,4.534386,1.9496677811176497,4.534386,0.15286461729547182
YPR107C,Q06102,2.586506959924363,Q06102,7.227379,2.586506959924363,7.227379,0.09590574682190395
YPR108W,Q06103,2.54207150644656,Q06103,11.67916,2.54207150644656,11.67916,0.059349061110554636
YPR110C,P07703,1.1723016317992836,P07703,9.565903,1.1723016317992836,9.565903,0.07246019330950201
YPR112C,Q06106,0.9077418636459942,Q06106,6.163158,0.9077418636459942,6.163158,0.11246623574471809
YPR113W,P06197,2.6247452255517345,P06197,8.234444,2.6247452255517345,8.234444,0.08417656135131228
YPR114W,Q06107,3.126581706065294,Q06107,9.975189,3.126581706065294,9.975189,0.06948712255576764
YPR118W,Q06489,1.6064941586151809,Q06489,9.62244,1.6064941586151809,9.62244,0.07203445077963025
YPR119W,P24869,,P24869,0.5169834,0.5169834,0.5169834,1.3407532631801047
YPR124W,P49573,6.973341188284904,,,6.973341188284904,6.973341188284904,0.09939957931850817
YPR125W,Q06493,1.6604317584834503,Q06493,9.23107,1.6604317584834503,9.23107,0.07508849792710327
YPR127W,Q06494,7.56413732369383,Q06494,11.7284,7.56413732369383,11.7284,0.05909989261620897
YPR129W,P45978,2.075335185828386,P45978,9.59761,2.075335185828386,9.59761,0.07222081128113617
YPR131C,Q06504,14.292975806158534,Q06504,11.74337,14.292975806158534,11.74337,0.05902455432809707
YPR133C,Q06505,2.0090023108947523,Q06505,8.647468,2.0090023108947523,8.647468,0.0801560850598054
YPR133W-A,P80967,2.4560732191526604,P80967,9.429942,2.4560732191526604,9.429942,0.0735049251161826
YPR134W,P08593,2.48102902596479,,,2.48102902596479,2.48102902596479,0.2793789082295816
YPR135W,Q01454,1.863922483848587,Q01454,9.625345,1.863922483848587,9.625345,0.07201271025193853
YPR137W,Q06506,1.2722322545718314,Q06506,9.282879,1.2722322545718314,9.282879,0.07466941889040515
YPR139C,Q06508,2.2230517890767034,Q06508,13.11432,2.2230517890767034,13.11432,0.05285422199244378
YPR141C,P17119,1.927884591037012,P17119,4.682817,1.927884591037012,4.682817,0.14801927569664697
YPR143W,Q06511,1.1063720743148273,Q06511,8.494841,1.1063720743148273,8.494841,0.08159625124942838
YPR144C,Q06512,1.01195853002127,Q06512,11.26283,1.01195853002127,11.26283,0.06154289646207439
YPR145W,P49089,2.333218032052055,P49089,19.09483,2.333218032052055,19.09483,0.036300254077147855
YPR148C,Q06523,2.661149003012411,Q06523,10.64732,2.661149003012411,10.64732,0.06510062443506397
YPR149W,Q12207,3.4341788959012067,,,3.4341788959012067,3.4341788959012067,0.20183781962763697
YPR154W,Q06449,3.04284824340282,Q06449,6.282153,3.04284824340282,6.282153,0.11033592791515032
YPR156C,Q06451,6.164231042492493,Q06451,7.093796,6.164231042492493,7.093796,0.09771174425652292
YPR158W-B;YOR142W-B;YDR316W-B;YDR098C-B;YDR210C-D;YGR161C-D;YBR012W-B,P0C2J0,2.813368849124775,,,2.813368849124775,2.813368849124775,0.24637621930575507
YPR159W,P32486,1.4047033884115447,P32486,2.775428,1.4047033884115447,2.775428,0.24974424865640374
YPR160W,P06738,14.08248249551784,P06738,8.084756,14.08248249551784,8.084756,0.08573507729360605
YPR161C,P23293,1.4779142961583591,P23293,8.083382,1.4779142961583591,8.083382,0.08574965040127329
YPR163C,P34167,1.4492849332067745,P34167,9.664288,1.4492849332067745,9.664288,0.07172252943620319
YPR165W,P06780,2.550363941074907,P06780,17.83967,2.550363941074907,17.83967,0.03885426022790473
YPR168W,Q06213,1.934546752544935,Q06213,8.649774,1.934546752544935,8.649774,0.08013471572320216
YPR169W,Q06214,1.192854892261945,Q06214,10.08282,1.192854892261945,10.08282,0.06874536891067631
YPR171W,Q06604,2.543805978174636,Q06604,6.209677,2.543805978174636,6.209677,0.11162370934268324
YPR172W,Q06608,4.050405376163611,Q06608,11.89062,4.050405376163611,11.89062,0.058293611313787276
YPR173C,P52917,2.075563143374332,P52917,6.998482,2.075563143374332,6.998482,0.09904250386868828
YPR174C,Q06616,2.3707368212395545,Q06616,20.9559,2.3707368212395545,20.9559,0.03307646918337773
YPR175W,P24482,2.3593739486024203,P24482,11.27133,2.3593739486024203,11.27133,0.0614964853801588
YPR178W,P20053,1.9533370627979618,P20053,11.57076,1.9533370627979618,11.57076,0.059905069378324786
YPR179C,Q06623,2.2957864757722524,Q06623,8.761437,2.2957864757722524,8.761437,0.07911341262397313
YPR180W,Q06624,4.154107876784597,Q06624,8.241078,4.154107876784597,8.241078,0.08410879991184955
YPR181C,P15303,2.4082676385106643,P15303,10.84255,2.4082676385106643,10.84255,0.06392842832727959
YPR182W,P54999,1.7970966044622452,P54999,10.07052,1.7970966044622452,10.07052,0.06882933359547921
YPR183W,P14020,2.5192749268481847,P14020,14.71367,2.5192749268481847,14.71367,0.047109061203625284
YPR184W,Q06625,54.153085864701154,,,54.153085864701154,54.153085864701154,0.01279977252435327
YPR185W,Q06628,1.2227375835958212,Q06628,13.61673,1.2227375835958212,13.61673,0.050904084942562954
YPR186C,P39933,1.5599038427304537,P39933,7.35773,1.5599038427304537,7.35773,0.09420666164155864
YPR187W,P20435,1.4686223117488775,P20435,5.861989,1.4686223117488775,5.861989,0.1182443673230955
YPR188C,Q06580,1.6578809635285106,Q06580,3.327567,1.6578809635285106,3.327567,0.2083045001227459
YPR189W,P17883,2.2123849372442024,P17883,9.501223,2.2123849372442024,9.501223,0.07295346931231331
YPR190C,P32349,1.2464870299413957,P32349,10.13911,1.2464870299413957,10.13911,0.068363710479514
YPR191W,P07257,3.1369219867453912,P07257,10.50598,3.1369219867453912,10.50598,0.06597644204157492
YLR110C,,,Q12127;Q7LHD1,0.1672579,0.1672579,0.1672579,4.144182012089984
YKL163W;YKL164C,,,Q03178;Q03180,0.2011585,0.2011585,0.2011585,3.445776243906896
YPL187W,,,P01149,0.2317932,0.2317932,0.2317932,2.99036891746585
YCL067C;YCR039C;YCR096C,,,P0CY09;P0CY08;P0CY13,0.258371,0.258371,0.258371,2.682759212759734
YBR158W,,,P38285,0.3853469,0.3853469,0.3853469,1.7987615329458866
YBR173C,,,P38293,0.4103065,0.4103065,0.4103065,1.6893399947598813
YKR013W,,,P36110,0.4554255,0.4554255,0.4554255,1.5219770973736546
YHR152W,,,P17123,0.4658237,0.4658237,0.4658237,1.488003252217406
YPR065W,,,P25042,0.4928691,0.4928691,0.4928691,1.406351464435375
YDR309C,,,Q06648,0.5023323,0.5023323,0.5023323,1.379857876071169
YDR369C,,,P33301,0.5163145,0.5163145,0.5163145,1.3424902468552506
YGL219C,,,P53083,0.5344692,0.5344692,0.5344692,1.296888914384487
YJL157C,,,P21268,0.5344775,0.5344775,0.5344775,1.2968687747565524
YLR190W,,,Q06324,0.5610494,0.5610494,0.5610494,1.2354476817191948
YJR015W,,,P47090,0.5614569,0.5614569,0.5614569,1.2345510057137872
YOR342C,,,Q12182,0.5615322,0.5615322,0.5615322,1.2343854556514218
YCL055W,,,P25583,0.6617669,0.6617669,0.6617669,1.047418933403809
YKL178C,,,P06783,0.6938788,0.6938788,0.6938788,0.9989456091754717
YHL027W,,,P33400,0.7130758,0.7130758,0.7130758,0.9720525932305447
YBR038W,,,P14180,0.7403748,0.7403748,0.7403748,0.936211200813352
YOR334W,,,Q01926,0.7813219,0.7813219,0.7813219,0.8871467452274732
YGR046W,,,P53230,0.836072,0.836072,0.836072,0.8290520201130348
YBR068C,,,P38084,0.8571132,0.8571132,0.8571132,0.808699691662601
YER056C,,,P17064,0.8889043,0.8889043,0.8889043,0.7797770587451824
YER032W,,,P40020,0.93123,0.93123,0.93123,0.7443351057847635
YCR082W,,,P25649,0.9346364,0.9346364,0.9346364,0.741622282804249
YPL253C,,,Q12045,0.935603,0.935603,0.935603,0.7408560902005928
YGR044C,,,P32338,0.9475366,0.9475366,0.9475366,0.7315254952261953
YHR175W,,,P38865,0.9691347,0.9691347,0.9691347,0.715222745156009
YDR185C,,,Q04006,0.9709895,0.9709895,0.9709895,0.7138565149880048
YKL185W,,,P34233,0.9814108,0.9814108,0.9814108,0.7062762918035397
YLR237W,,,Q05998,0.9831026,0.9831026,0.9831026,0.7050608762096096
YOR023C,,,Q12433,0.9872305,0.9872305,0.9872305,0.7021128100883687
YCR069W,,,P25334,0.9965422,0.9965422,0.9965422,0.6955522611686141
YOR256C,,,Q08693,1.029756,1.029756,1.029756,0.6731178847804192
YER065C,,,P28240,1.034587,1.034587,1.034587,0.6699747634176201
YOR346W,,,P12689,1.057097,1.057097,1.057097,0.6557082089533367
YOL020W,,,P38967,1.069899,1.069899,1.069899,0.6478622566802523
YJR094W-A;YPR043W,,,P0CX26;P0CX25,1.078071,1.078071,1.078071,0.6429513274728151
YGL021W,,,P43633,1.094679,1.094679,1.094679,0.6331967458587817
YGR243W;YHR162W,,,P53311;P38857,1.170136,1.170136,1.170136,0.5923646315983315
YCL058W-A,,,Q2V2Q1,1.180037,1.180037,1.180037,0.5873944465808659
YPL176C,,,Q08919,1.208916,1.208916,1.208916,0.5733625665968067
YHR214C-B,,,O13535,1.219245,1.219245,1.219245,0.5685052475588953
YOL122C,,,P38925,1.253852,1.253852,1.253852,0.5528141922331705
,,,P38088-2,1.292183,1.292183,1.292183,0.5364156474430829
,,,P0C2I7,9.031156,9.031156,9.031156,0.0767506596674828
YEL063C,,,P04817,1.354026,1.354026,1.354026,0.5119157095653594
YLL027W,,,Q07821,1.387749,1.387749,1.387749,0.4994758998636968
YPR155C,,,Q12374,1.39199,1.39199,1.39199,0.49795413800382565
YBL111C;YBL113C;YDR545W;YEL075C;YEL076C;YEL076C-A;YEL077C;YER189W;YER190W;YFL064C;YFL065C;YFL066C;YGR296W;YHL049C;YHL050C;YHR218W;YHR219W;YLR462W;YLR464W;YLR466W;YLR467W;YML133C;YNL339C;YOR396W;YPL283C;YPR202W;YPR203W;YPR204W,,,P0CX22;P0CX21;P0CX20;P53819;P0CX15;P0CX14;P40105;Q99208;Q07888;Q03099;Q3E7X8;O13559;Q3E7Y5;Q08995;P38899;P38721;P38722;P43538;P38900;Q7M4S9;Q08994;P43539;P40104;P39972;P43540;O13556;P39971;P0CX17;P0CX16;Q08993,1.396129,1.396129,1.396129,0.4964778903381746
YER162C,,,P14736,1.437343,1.437343,1.437343,0.482242012212774
YAL051W,,,P39720,1.443055,1.443055,1.443055,0.4803331685624909
YNR028W,,,P53728,1.450063,1.450063,1.450063,0.47801176952997576
YNL083W,,,D6W196,1.465799,1.465799,1.465799,0.4728801019511852
YOR264W,,,Q08729,1.483169,1.483169,1.483169,0.4673420092787439
YDL008W,,,Q12157,1.483384,1.483384,1.483384,0.4672742732562474
YAR027W,,,P39547,1.541815,1.541815,1.541815,0.4495657264716878
YOL011W,,,Q08108,1.551435,1.551435,1.551435,0.4467780993466986
YJL094C,,,P40309,1.617549,1.617549,1.617549,0.42851696026515756
YDR461C-A,,,Q2V2P7,1.618618,1.618618,1.618618,0.4282339505429603
YKL125W,,,P36070,1.659223,1.659223,1.659223,0.41775408161527733
YBR202W,,,P38132,1.674148,1.674148,1.674148,0.4140298113189188
YIL140W,,,P38928,1.707946,1.707946,1.707946,0.40583670710897496
YDR219C,,,Q04922,1.708555,1.708555,1.708555,0.40569205004225517
YHL048W,,,P38723,1.79114,1.79114,1.79114,0.386986601025015
YHR090C,,,P38806,1.833853,1.833853,1.833853,0.37797314210023664
YHR050W,,,P38778,1.840564,1.840564,1.840564,0.37659498966618127
YBR062C,,,P38239,1.868501,1.868501,1.868501,0.37096430805225433
YDR247W,,,Q03785,1.887457,1.887457,1.887457,0.3672386605681323
YAR031W,,,P39551,1.952314,1.952314,1.952314,0.3550387799093513
YDR313C,,,Q06651,1.984571,1.984571,1.984571,0.349268018407981
YIL119C,,,P23250,1.988768,1.988768,1.988768,0.34853094003923296
YLR036C,,,Q07986,2.030025,2.030025,2.030025,0.3414476080639131
YDL157C,,,Q12082,2.061324,2.061324,2.061324,0.33626309137231475
YNL047C,,,P53955,2.073703,2.073703,2.073703,0.334255763993178
YOR034C,,,Q12013,2.108123,2.108123,2.108123,0.32879826298557785
YCL036W,,,P25370,2.12236,2.12236,2.12236,0.3265926518403783
YOR081C,,,Q12043,2.130989,2.130989,2.130989,0.3252701823237686
YOR368W,,,P48581,2.137087,2.137087,2.137087,0.32434205091320345
YOL082W,,,P35193,2.146969,2.146969,2.146969,0.3228491797319595
YIL117C,,,P40476,2.149262,2.149262,2.149262,0.32250473909646443
YNL295W,,,P48564,2.157732,2.157732,2.157732,0.32123877319330907
YIL055C,,,P40523,2.216274,2.216274,2.216274,0.3127533782194554
YLR130C,,,Q12436,2.234847,2.234847,2.234847,0.31015419872588385
YML038C,,,Q03697,2.240409,2.240409,2.240409,0.3093842153642238
YCR020C-A,,,P23059,2.310228,2.310228,2.310228,0.3000341007727139
YER167W,,,P33306,2.365754,2.365754,2.365754,0.29299207802668636
YNL024C,,,P53970,2.37525,2.37525,2.37525,0.2918207264750849
YDR316W-B;YML045W;YPR158W-B,,,P0C2J0;Q04711;P0C2I2,2.387318,2.387318,2.387318,0.2903455595609572
YDR492W,,,Q03419,2.402191,2.402191,2.402191,0.2885479050416662
YAR028W,,,P39548,2.407343,2.407343,2.407343,0.28793037824686607
YBL031W,,,P38200,2.411318,2.411318,2.411318,0.28745573191090734
YNL078W,,,P53939,2.439389,2.439389,2.439389,0.2841478667649749
YDR351W,,,P42223,2.468691,2.468691,2.468691,0.2807751883730873
YGL243W,,,P53065,2.477779,2.477779,2.477779,0.2797453608897102
YJR127C,,,P46974,2.527393,2.527393,2.527393,0.274253818286252
YDR216W,,,P07248,2.546815,2.546815,2.546815,0.27216235987299636
YLR098C,,,P43634,2.573328,2.573328,2.573328,0.2693582709083122
YDR003W,,,Q03446,2.578032,2.578032,2.578032,0.2688667869754702
YCR100C;YNR066C,,,P53752;P25606,2.596944,2.596944,2.596944,0.2669087899315292
YMR055C,,,P26448,2.603833,2.603833,2.603833,0.2662026253449992
YHR142W,,,P38843,2.6569,2.6569,2.6569,0.26088568653692096
YDR540C,,,Q03036,2.673478,2.673478,2.673478,0.25926795752945986
YOL002C,,,Q12442;CON__Q95121,2.690829,2.690829,2.690829,0.2575961462285211
YKL198C,,,P36002,2.725246,2.725246,2.725246,0.25434297694958374
YML064C,,,P38987,2.737556,2.737556,2.737556,0.25319926991811137
YER170W,,,P26364,2.796516,2.796516,2.796516,0.24786097435521387
YOL126C,,,P22133,2.799983,2.799983,2.799983,0.2475540674925331
YDR040C,,,P13587,2.837224,2.837224,2.837224,0.24430470789755948
YJR004C,,,P20840,2.864543,2.864543,2.864543,0.24197478640046435
YOR301W,,,Q08760,2.871515,2.871515,2.871515,0.24138727485663328
YDR370C,,,Q06349,2.906475,2.906475,2.906475,0.23848379241519205
YGL178W,,,P39016,2.946847,2.946847,2.946847,0.2352165485890327
YLR167W,,,P05759,2.96305,2.96305,2.96305,0.23393030173636803
YKR052C,,,P23500,3.012566,3.012566,3.012566,0.2300853095201716
YMR042W,,,P07249,3.016204,3.016204,3.016204,0.22980779170107368
YDR103W,,,P32917,3.022166,3.022166,3.022166,0.22935443670531178
YOR113W,,,P41696,3.075026,3.075026,3.075026,0.22541181133426036
YDL073W,,,Q07454,3.080335,3.080335,3.080335,0.22502331095804362
YML009C,,,P36533,3.114883,3.114883,3.114883,0.22252751726467584
YJL147C,,,P47007,3.242753,3.242753,3.242753,0.21375269117319304
YIL056W,,,P40522,3.267215,3.267215,3.267215,0.2121523011371903
YLR091W,,,Q12393,3.335796,3.335796,3.335796,0.20779063844430093
YJL016W,,,P47072,3.386268,3.386268,3.386268,0.20469353889294803
YLR191W,,,P80667,3.396435,3.396435,3.396435,0.20408080253558372
YLR392C,,,P18634,3.399674,3.399674,3.399674,0.20388636691634118
YGL053W,,,P53174,3.486899,3.486899,3.486899,0.19878613649547786
YLR289W,,,P46943,3.492334,3.492334,3.492334,0.198476772427822
YNL238W,,,P13134,3.514646,3.514646,3.514646,0.19721678386954059
YKL072W,,,P36085,3.539731,3.539731,3.539731,0.19581916833791754
YGR032W;YLR342W,,,P38631;P40989,3.573424,3.573424,3.573424,0.1939728340549415
YCL012C,,,Q8J0M4,3.627932,3.627932,3.627932,0.19105848195609657
YPL194W,,,Q08949,3.648625,3.648625,3.648625,0.18997490302783795
YMR210W,,,Q03649,3.659993,3.659993,3.659993,0.18938483777426496
YDL045W-A,,,O75012,3.691956,3.691956,3.691956,0.18774524413615581
YPR079W,,,Q06815,3.733401,3.733401,3.733401,0.18566105825759013
YGL057C,,,P53171,3.794556,3.794556,3.794556,0.18266884994184965
YDR039C,,,Q01896,3.799187,3.799187,3.799187,0.18244618666044743
YHR078W,,,P38799,3.820111,3.820111,3.820111,0.18144686909881555
YPR095C,,,Q06836,3.84207,3.84207,3.84207,0.18040982609893763
YFR038W,,,P43610,3.871587,3.871587,3.871587,0.1790343806196129
YER075C,,,P40048,3.908521,3.908521,3.908521,0.17734257550616853
YER070W,,,P21524,3.914413,3.914413,3.914413,0.17707563830386452
YPL140C,,,P32491,3.917977,3.917977,3.917977,0.17691456089710206
YFR036W,,,P14724,3.933518,3.933518,3.933518,0.17621558629195172
YGL036W,,,P53185,3.952325,3.952325,3.952325,0.1753770706002025
YGL017W,,,P16639,4.022361,4.022361,4.022361,0.17232346389594203
YIL131C,,,P40466,4.066838,4.066838,4.066838,0.17043884722232489
YKL022C,,,P09798,4.093296,4.093296,4.093296,0.16933717487324282
YJR140C,,,P47171,4.097536,4.097536,4.097536,0.16916195014758756
YIR014W,,,P40570,4.097847,4.097847,4.097847,0.16914911185311343
YPR011C,,,Q12251,4.161197,4.161197,4.161197,0.16657398834036105
YKR089C,,,P36165,4.167235,4.167235,4.167235,0.1663326355628961
YCR026C,,,P25353,4.170726,4.170726,4.170726,0.16619341106559032
YGR102C,,,P53260,4.184023,4.184023,4.184023,0.16566524145778963
YIL114C,,,P40478,4.208033,4.208033,4.208033,0.164719996387848
YLR214W,,,P32791,4.224428,4.224428,4.224428,0.16408071827947956
YLR265C,,,Q06148,4.249945,4.249945,4.249945,0.1630955648978858
YNR032W,,,P32838,4.274437,4.274437,4.274437,0.16216104730516448
YDL176W,,,Q12027,4.274955,4.274955,4.274955,0.16214139811061057
YLR117C,,,Q12309,4.288045,4.288045,4.288045,0.16164643341195004
YDL197C,,,P32448,4.29574,4.29574,4.29574,0.16135687461530382
YGL029W,,,P53188,4.303649,4.303649,4.303649,0.1610603421793797
YFR029W,,,P43606,4.337534,4.337534,4.337534,0.1598021319394719
YBL025W,,,P38204,4.340348,4.340348,4.340348,0.15969852660660974
YHR202W,,,P38887,4.353618,4.353618,4.353618,0.15921175917591882
YDL139C,,,Q12334,4.365022,4.365022,4.365022,0.15879580459387038
YBR265W,,,P38342,4.373674,4.373674,4.373674,0.15848167480245332
YIL017C,,,P40547,4.390373,4.390373,4.390373,0.15787888194464234
YBL016W,,,P16892,4.390737,4.390737,4.390737,0.1578657935011697
YIR002C,,,P40562,4.406469,4.406469,4.406469,0.15730218017191208
YKR021W,,,P36117,4.410278,4.410278,4.410278,0.15716632388251836
YML129C,,,P39103,4.411142,4.411142,4.411142,0.15713554008461875
YGR183C,,,P22289,4.422641,4.422641,4.422641,0.15672698294072374
YOR385W,,,Q08909,4.460217,4.460217,4.460217,0.155406604781773
YGL194C,,,P53096,4.531013,4.531013,4.531013,0.15297841356004613
YLR414C,,,Q06991,4.532447,4.532447,4.532447,0.1529300134254069
YDR318W,,,Q06675,4.588953,4.588953,4.588953,0.15104691213005347
YLR452C,,,P11972,4.596041,4.596041,4.596041,0.15081396805640884
YJR147W,,,P47175,4.615204,4.615204,4.615204,0.1501877664692493
YHR119W,,,P38827,4.625658,4.625658,4.625658,0.14984834169753694
YGL225W,,,P40107,4.633726,4.633726,4.633726,0.14958743364625904
YMR032W,,,Q05080,4.645985,4.645985,4.645985,0.1491927288960135
YBR007C,,,P38213,4.661207,4.661207,4.661207,0.14870551352041333
YGR042W,,,P53227,4.677004,4.677004,4.677004,0.14820324732669574
YKL176C,,,P34239,4.685064,4.685064,4.685064,0.14794828428383164
YHR086W,,,Q00539,4.723066,4.723066,4.723066,0.14675788578011514
YDR182W,,,P40986,4.730178,4.730178,4.730178,0.14653722979556905
YOR097C,,,Q12274,4.747911,4.747911,4.747911,0.14598992705632968
YNL291C,,,P41821,4.817172,4.817172,4.817172,0.1438908929471369
YPR166C,,,P10663,4.81757,4.81757,4.81757,0.14387900550691435
YDR415C,,,Q04033,4.836056,4.836056,4.836056,0.1433290227739185
YHR164C,,,P38859,4.848291,4.848291,4.848291,0.14296732200273155
YPR051W,,,Q03503,4.850612,4.850612,4.850612,0.14289891266502974
YJL099W,,,P40955,4.858562,4.858562,4.858562,0.14266508908601871
YNL094W,,,P53933,4.862108,4.862108,4.862108,0.14256104153999566
YNL188W,,,P11927,4.907661,4.907661,4.907661,0.14123778732066972
YKL098W,,,P34246,4.922225,4.922225,4.922225,0.1408198894930535
YBR133C,,,P38274,4.946509,4.946509,4.946509,0.1401285594668776
YPL008W,,,P22516,4.961364,4.961364,4.961364,0.1397089954617209
YLR299W,,,Q05902,4.962239,4.962239,4.962239,0.13968436033813472
YER138C,,,Q03612,4.967461,4.967461,4.967461,0.13953751837406378
YKL087C,,,Q00873,5.02157,5.02157,5.02157,0.13803395761882148
YGL216W,,,P53086,5.026995,5.026995,5.026995,0.13788499502385526
YFL050C;YOL130W,,,Q08269;P43553,5.042577,5.042577,5.042577,0.13745891843792277
YHR118C,,,P38826,5.05078,5.05078,5.05078,0.13723567064095948
YLR034C,,,Q12078,5.056209,5.056209,5.056209,0.13708831667360769
YER145C,,,P40088,5.076805,5.076805,5.076805,0.13653216551747513
YML013W,,,Q04228,5.08618,5.08618,5.08618,0.1362805053222547
YMR171C,,,Q03212,5.105537,5.105537,5.105537,0.13576381496401754
YER128W,,,P40080,5.126613,5.126613,5.126613,0.13520567683964935
YPR158C-D,,,P0C2J1,5.161125,5.161125,5.161125,0.134301568080592
YDR381C-A,,,Q3E6R5,5.162487,5.162487,5.162487,0.13426613579074298
YGL075C,,,P53159,5.166471,5.166471,5.166471,0.1341625996855388
YLR211C,,,Q05789,5.173691,5.173691,5.173691,0.1339753728160312
YJL057C,,,P47042,5.178999,5.178999,5.178999,0.1338380603201401
YKL051W,,,P35735,5.184938,5.184938,5.184938,0.13368475776565608
YBR220C,,,P38318,5.21839,5.21839,5.21839,0.13282778415563903
YKL043W;YMR016C,,,P53438;P36093,5.245479,5.245479,5.245479,0.13214182738315133
YPR140W,,,Q06510,5.257067,5.257067,5.257067,0.1318505509935379
YIR015W,,,P40571,5.273195,5.273195,5.273195,0.13144728775627398
YHR120W,,,P25846,5.280366,5.280366,5.280366,0.13126877579318277
YPL168W,,,Q12467,5.283088,5.283088,5.283088,0.1312011423167559
YNL192W,,,P08004,5.31914,5.31914,5.31914,0.13031188886924303
YNL328C,,,P42834,5.320495,5.320495,5.320495,0.1302787016170385
YPL133C,,,P19541,5.321763,5.321763,5.321763,0.13024766051399608
YNL217W,,,P40152,5.332893,5.332893,5.332893,0.1299758274842464
YBR262C,,,P38341,5.363681,5.363681,5.363681,0.12922975481948784
YLR107W,,,Q12090,5.397944,5.397944,5.397944,0.12840947971300654
YKR019C,,,P36115,5.401765,5.401765,5.401765,0.1283186478049203
YMR010W,,,Q03687,5.404286,5.404286,5.404286,0.1282587895163108
YML107C,,,Q03760,5.448635,5.448635,5.448635,0.12721483097325206
YOR390W;YPL279C,,,Q08991;Q08913,5.455606,5.455606,5.455606,0.1270522799043672
YJL092W,,,P12954,5.461177,5.461177,5.461177,0.12692267263264773
YDL017W,,,P06243,5.467736,5.467736,5.467736,0.12677041842545894
YGL008C;YPL036W,,,P05030;P19657,5.468818,5.468818,5.468818,0.12674533702894214
YAR018C,,,P22209,5.483255,5.483255,5.483255,0.12641162604328002
YNL311C,,,P42843,5.523513,5.523513,5.523513,0.12549027775619342
YDL133W,,,Q12516,5.54845,5.54845,5.54845,0.12492627320421835
