Gene,MW,kdeg_value,vsyn,Mean,Std
YOR175C,72227.14,0.0355566392165098,3.5638756079544435e-06,3.5743335414402067e-06,1.53414125950216e-06
YDL052C,33886.54,0.251203577556938,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YKR089C,102715.65000000001,0.1663326355628961,1.2987255552401697e-07,2.3906248491093834e-07,1.193055335654517e-07
YOR081C,84715.15,0.3252701823237686,1.7985954148501089e-06,9.194928114141438e-07,3.238924844745117e-07
YMR165C,95030.0,0.3121802262565032,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YDR284C,33513.74,0.0241167986567027,2.0705577551256128e-06,7.795173432340508e-07,4.1172045537978643e-07
YDR503C,31586.04,0.0934814234750584,8.638819952965157e-06,6.24650595343232e-08,5.8731539840243424e-08
YOR245C,47710.75,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YBR029C,51822.18000000001,0.449177123754527,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YER026C,30804.3,0.2892641461349676,5.015077857499691e-07,3.18875855428754e-07,8.446050729658225e-08
YPR113W,24823.38,0.2640816997444932,6.071027468700538e-06,4.536255190366041e-06,1.0200860536177643e-06
YBR042C,45514.630000000005,0.0576967311761678,1.980155185659241e-08,1.565252574917975e-08,7.1395227117306195e-09
YNL169C,56594.159999999996,0.3982579264212796,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YGR170W,130063.56,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YGR157W,101202.15000000001,0.3567693035508605,8.638819952965157e-06,2.990814689553133e-09,4.077876375918561e-09
YJR073C,23150.03,0.2247646314099163,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YOR311C,32839.75,0.3900979233377176,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YHR123W,44559.259999999995,0.374869144830044,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YNL130C,44828.979999999996,0.2693973715946451,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YCL004W,59369.64000000001,0.0431909920453194,3.446885819771325e-09,2.9277263872979686e-09,1.1503273421308982e-09
YHR100C,20944.93,0.5400758905948423,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YDL142C,32019.36,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YGR110W,52044.159999999996,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YPR140W,44187.20000000001,0.1318505509935379,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YJL100W,70216.15,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YLR305C,214604.84999999998,0.2959330658693736,8.126701903350405e-05,5.3218528786373654e-05,1.8676401888554474e-05
YDR373W,22010.679999999993,0.4332244956314207,3.039376497662349e-07,3.135002181377375e-07,1.3454787603890763e-07
YNL267W,119922.02999999998,0.184868197327192,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YBR097W,166370.28999999998,0.11506956421468,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YLR240W,100920.40000000001,0.1058687690152851,4.4636396496438596e-08,2.9652478633541443e-08,1.372862752741418e-08
YDR208W,89319.64,0.6614385191796288,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YFR019W,257416.99000000002,0.1024391419107398,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YNR008W,75392.42,0.0973992996271151,1.6887344617215136e-08,1.1512267189491317e-08,3.726536775902451e-09
YML059C,187131.06999999995,0.0914773663117063,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YMR008C,71666.64999999998,0.2892641461349676,2.8504294860366727e-07,1.882906233960439e-07,6.032717265751288e-08
YMR006C,75454.70999999999,0.1746130427797735,1.1178930064373878e-07,9.173826967181364e-08,5.564071929342107e-08
YOL011W,75076.3,0.4467780993466986,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YPL268W,100546.48999999999,0.2892641461349676,5.947735035420519e-08,4.6680358861717455e-08,1.5074938551654143e-08
YPL206C,37069.369999999995,0.2164926619124984,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YKR031C,195202.03999999998,0.1060999053814209,5.3810310972611185e-06,4.7720016997761e-06,1.6368765504748103e-06
YNL106C,133329.76,0.5680984349191612,8.638819952965157e-06,2.0641725827954062e-09,2.662090089957867e-09
YOR109W,124575.69999999998,0.2898606445484749,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YJR110W,80150.84999999999,0.2892641461349676,2.1076921883155653e-06,1.1596938999905107e-06,4.936476230943433e-07
YKL212W,71123.67,0.299542900955078,1.196334608517401e-07,9.38789455034881e-08,2.746942689973193e-08
YIL002C,108428.33999999998,0.2389270041872522,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YOL065C,43798.41,0.0930387036084701,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YLR386W,99771.70999999998,0.3136052144221068,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YNL325C,101744.89,0.2892641461349676,8.28018719936884e-08,6.996948825809906e-08,1.5266092560165214e-08
YKL140W,62978.509999999995,0.0413998465448896,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YLL012W,66507.03,0.0567504982470804,7.479402063220152e-07,5.769682536689712e-07,2.338781861963329e-07
YLR020C,62445.92,0.1008695466971139,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YBR204C,43286.26999999999,0.0481724541649167,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YMR313C,73611.77,0.2892641461349676,4.24213228060169e-08,4.296336549496055e-08,1.4868151230897803e-08
YCR068W,58434.42999999999,0.2892641461349676,2.5194871136679278e-08,1.5724309069195523e-08,8.907950254752974e-09
YDR058C,37499.72,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YKL094W,35562.17,0.253412416758409,7.475798457319302e-09,4.172078211925771e-09,3.425891960011186e-09
YDR135C,171119.59000000003,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YLL048C,189160.33999999997,0.3690042511539741,8.638819952965157e-06,1.0749722013942686e-08,1.0154804654864221e-08
YBR127C,57748.68999999999,0.2463764609836861,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YDL185W,118635.4,0.2538309313764774,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YEL027W,16350.470000000001,0.3021217592052403,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YEL051W,29193.66,0.2933218356393377,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YGR020C,13461.0,0.2667037308412368,5.431932736082228e-08,5.0307819354676413e-08,1.928315615755285e-08
YHR026W,22595.489999999998,0.0502885485845252,0.00010556892158072021,3.148984610518908e-05,2.6257708527550835e-05
YHR039C-A,12712.46,0.2749638363889275,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YKL080W,44187.94999999998,0.2634320134950709,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YLR447C,39790.18999999999,0.2617444833802189,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YMR054W,101659.73999999999,0.4799703894893122,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YOR332W,26471.069999999996,0.2723642732123946,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YPL234C,17037.31,0.1659319284955377,9.210364523946584e-06,5.472266958196036e-06,1.9953914243475908e-06
YPR036W,54415.23000000002,0.2457804865010921,2.2205388388727798e-07,1.6941351609843725e-07,5.597848704787622e-08
YOR270C,95527.79,0.2505203090623623,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YOR222W,34006.56,0.2725328512619143,4.797670846868271e-07,2.50182685932879e-07,8.173837121677844e-08
YPL134C,34205.81,0.073294933451646,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YDL210W,61872.450000000004,0.2892641461349676,1.44976362607084e-06,1.5141023775713314e-06,5.313232657279422e-07
YOR348C,68786.8,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YNR056C,62427.47,0.2892641461349676,1.086496159996606e-08,9.817345294574198e-09,3.6881678785914563e-09
YCR010C,30725.74,0.2892641461349676,1.370840354289863e-07,1.4585282152366876e-07,7.183238710187245e-08
YER056C,58200.55,0.7797770587451824,7.738801475126874e-09,5.0071903379500175e-09,3.2143799551900126e-09
YER060W,58049.48,0.2892641461349676,1.535882525879241e-08,3.656836297322344e-08,6.017165892636476e-08
YER060W-A,57326.680000000015,0.2892641461349676,0.00013401722331219277,0.00024027348701214564,0.0001326971604534812
YGL186C,64545.61,0.2892641461349676,1.3673825480332e-08,1.4160984858002692e-08,4.5470678724280836e-09
YAL022C,58316.65,0.0977325340274505,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YBL030C,34425.840000000004,0.1013170881191027,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YBR085W,33312.520000000004,0.2892641461349676,8.499318606273251e-09,1.418707719937348e-08,6.840809341749898e-09
YMR056C,34120.16,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YPR128C,36366.91,0.0905993620910997,1.3982418255556418e-06,2.5090750225288913e-06,1.5225662802745273e-06
YMR241W,34184.11,0.2624801862588022,4.3817291543378284e-08,2.9512739812905094e-08,1.0773825928178047e-08
YJR152W,60849.520000000004,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YIR028W,71755.33999999998,0.2892641461349676,4.176598374504017e-07,3.9801894702279567e-07,2.0635778267486355e-07
YDR384C,30028.129999999994,0.7393213474507099,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YGR121C,54201.55,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YNL142W,53400.130000000005,0.2892641461349676,2.02139089308055e-06,1.8243186382737347e-06,1.2835713214105284e-06
YPR138C,53689.24,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YPR021C,104302.99,0.1061033485198733,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YGR065C,69081.95999999999,0.3014665203661776,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YOR100C,34753.810000000005,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YGL077C,62055.39,0.7443238607605273,1.9480794946602983e-07,9.060932233032785e-08,1.255603196526089e-07
YBR291C,32172.969999999998,0.2084555229991324,6.6009192515114324e-09,6.627681696490299e-09,3.3158124425720983e-09
YHR002W,40824.840000000004,0.2892641461349676,1.3305027065616909e-08,9.308264330360056e-09,1.0005337820138575e-08
YBR192W,42101.07000000001,0.0851095218511215,2.7943349149592444e-06,1.77556834346183e-06,7.010579487756781e-07
YDR536W,63531.05999999999,0.2892641461349676,7.256563513611137e-08,7.750280513298781e-08,5.1312242456712344e-08
YFL011W,60661.36,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YJL219W,62856.99000000001,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YLR081W,63625.19999999999,0.2892641461349676,1.3516503002502854e-05,1.35105278258043e-05,4.87685282501471e-06
YNL318C,60977.899999999994,0.2892641461349676,1.8971436422607158e-06,1.2019645345381223e-06,4.538619377357909e-07
YOL156W,62731.960000000014,0.2892641461349676,5.573773031867469e-06,6.632462317936739e-06,2.770671332729926e-06
YKL217W,69375.49999999999,0.2892641461349676,3.286996793062883e-07,4.1368921255834627e-07,2.1796100541212475e-07
YDL245C,62930.74,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YDR342C,62734.37,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YDR343C,62704.35,0.2892641461349676,1.3243423652515292e-06,1.0718019928645444e-06,2.849415849722548e-07
YDR345C,62556.87999999999,0.7377539270337393,1.8995912148507412e-07,1.6317982405379086e-07,3.9352074895195324e-08
YEL069C,62733.51,0.2892641461349676,4.4844356135351503e-07,4.245825822140499e-07,2.431912648849522e-07
YHR092C,63909.26999999999,0.2892641461349676,4.5639189163443234e-07,4.761403646329506e-07,2.1079454112077033e-07
YHR094C,63260.689999999995,2.110586556528654,1.4361075302046648e-08,8.195324360475728e-09,2.8839043368901506e-09
YHR096C,66250.67,0.2892641461349676,3.24255396376105e-08,3.076695250251507e-08,1.1132169869166379e-08
YJL214W,63491.759999999995,0.2892641461349676,3.0558427016999404e-08,3.032679320113382e-08,9.621246053616844e-09
YJR158W,62919.66999999999,0.2892641461349676,1.0382641299305998e-08,7.064998054825363e-09,2.472080845917909e-09
YMR011W,59839.979999999996,1.1000211989075053,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YNR072W,62827.60999999999,0.2892641461349676,7.930347633222969e-09,6.849459391101217e-09,2.7014355453708127e-09
YIL013C,160535.73,0.2892641461349676,6.713564621730885e-07,4.5341410977667554e-07,1.1924489978736862e-07
YOR011W,157749.18,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YIL134W,34408.83000000001,0.2892641461349676,3.51406625444953e-06,3.1699045899536587e-06,1.057888584898075e-06
YGL225W,37018.33000000001,0.149587433646259,2.2120464637754623e-06,2.67818017293311e-06,8.619935877568006e-07
YDL247W,68188.46999999999,0.2892641461349676,1.2850271594922664e-08,1.1753881164179427e-08,2.687049386284188e-09
YJR160C,67256.16,0.2892641461349676,3.532228728620856e-08,3.1860291959682796e-08,8.036097910342337e-09
YDR387C,61508.46000000001,0.2892641461349676,1.974402234655127e-06,1.2376937815606132e-06,3.3175119526157657e-07
YJL212C,91614.42,0.2892641461349676,3.5169948570740435e-08,2.047807989473694e-08,1.5397466163046836e-08
YLL015W,176872.36,0.4426343064564875,2.8274474756656934e-07,2.1618108014628648e-07,6.886356911269682e-08
YCR098C,57320.96,0.2892641461349676,1.6478193698774347e-07,1.7261499635743136e-07,6.745716728252873e-08
YGL084C,65339.23999999999,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YPL189W,71287.89,0.2892641461349676,3.3103485455688746e-06,2.2456671114607713e-06,6.301957586039879e-07
YFL054C,70506.63999999998,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YLL043W,73876.67000000001,0.3383726652227929,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YCL025C,69670.68999999999,0.2892641461349676,3.01317244767084e-06,2.3948718577920936e-06,6.67744125220239e-07
YKR039W,65654.82,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YOL020W,65403.77999999999,0.6478622566802523,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YPL265W,68096.63,0.3457332367020513,2.5796595481808465e-06,2.0802022607573205e-06,6.161919136663723e-07
YDL198C,33215.1,0.3169709920013586,1.744337169616898e-08,1.2930780058400177e-08,3.848270841778643e-09
YDR497C,63568.99999999999,1.6002855429705312,6.00722628162523e-09,4.018096617850652e-09,2.7526416320799532e-09
YOL103W,66709.42000000001,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YMR319C,62791.3,0.2892641461349676,2.387602375477322e-07,1.556841898806016e-07,1.0943701150083759e-07
YMR058W,72359.15,0.2750781693786555,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YJL133W,34501.24,0.4209156413676517,7.746455816541707e-08,4.296053598184859e-08,2.8906653071161935e-08
YKR052C,33307.21,0.2300853095201716,1.572557108810924e-06,1.108963334915288e-06,4.564419604170662e-07
YBR068C,67768.7,0.808699691662601,2.569231641014858e-06,2.875606281110631e-06,1.5643404013196824e-06
YDR046C,67364.29,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YEL063C,65784.65,0.5119157095653594,1.358865260365056e-07,9.270639471971579e-08,2.1547012038550383e-08
YNL270C,64012.89,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YOL092W,34872.23999999999,0.2892641461349676,1.0195750210767945e-07,1.0785561150151053e-07,3.4094608775967686e-08
YBR293W,51676.67,0.2892641461349676,6.115615896395939e-07,4.620720489486781e-07,1.506402429638002e-07
YDR508C,73597.27,0.9825069106127512,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YJR001W,65345.58000000001,0.2719508309589387,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YKL146W,75458.71999999999,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YNL101W,80025.15999999999,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YER119C,48840.06,0.2892641461349676,7.557849930982174e-08,7.937488535271549e-08,2.6485876123404015e-08
YFL055W,61051.19999999999,0.2892641461349676,2.7642412245871647e-07,1.8968647266443987e-07,4.904441601168203e-08
YBR132C,67261.22,0.2892641461349676,2.0950735075334497e-08,1.9857789504965875e-08,9.077855638904161e-09
YBR069C,68756.85,0.8285661471197493,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YCR075C,30116.06,0.1013741219121016,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YCL069W,50224.86000000001,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YMR088C,62638.81,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YGR191W,66005.7,0.4337521295397855,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YCL038C,58843.17,0.2892641461349676,4.820531298943172e-07,5.642088600256967e-07,5.265561632661766e-07
YNL268W,68088.9,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YGR055W,63220.46999999999,1.164790160689099,1.0465451433294097e-06,9.417396336886067e-07,3.7050749558897437e-07
YHL036W,60618.95999999999,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YDR105C,52229.590000000004,0.2892641461349676,7.61264562745663e-05,4.908324592244156e-05,1.710165499808541e-05
YLR348C,32991.24,0.095033032467516,1.7568152208117277e-07,1.5197024363508724e-07,4.0883911978787194e-08
YBR298C,68262.12999999999,0.2892641461349676,4.056808251362719e-08,4.347753428052154e-08,1.5079959533381633e-08
YGR289C,67979.53,0.2892641461349676,4.1984344467043397e-07,3.673608701836581e-07,9.505068887389189e-08
YBR180W,63406.27999999999,0.2892641461349676,2.626185869287715e-07,2.316371794891981e-07,7.482740368177996e-08
YEL006W,36960.33,0.2892641461349676,1.8813112054406468e-07,1.1374681620759216e-07,4.518190405146912e-08
YIL006W,41954.01,0.2892641461349676,1.2949535810195662e-08,1.0830520271799584e-08,5.114146784260267e-09
YGR260W,60134.24999999999,0.7881443774038333,3.1799672123756784e-07,2.5944549862105794e-07,8.21334192606207e-08
YKL188C,97125.47999999998,0.2892641461349676,5.866222262371551e-07,5.069335034731566e-07,1.678865976007109e-07
YPL147W,100024.41,0.2892641461349676,1.6171795071558764e-07,1.7037079216116578e-07,1.116188767996545e-07
YOR130C,31519.230000000003,0.0556953189354365,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YKL120W,35152.63,0.0199028779411512,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YCR028C,58255.96,0.2892641461349676,3.4127725689367396e-07,1.7217970535345042e-07,5.575556868969381e-08
YBR296C,62652.87999999999,0.2892641461349676,3.819668507267218e-08,4.092227623536505e-08,1.578354641954446e-08
YCR037C,102538.71000000002,0.6475865411289726,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YJL198W,97687.59,0.7466989447133047,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YML123C,64381.44000000001,1.0455672670988798,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YNR013C,99489.59999999996,0.3390819004165744,2.695078068299558e-07,2.9721407555679193e-07,5.6216351515849015e-08
YER053C,33527.92,0.1871433989435763,1.9510112440721063e-07,2.3171455854936767e-07,1.4692483357611195e-07
YJR077C,32811.7,0.3535292859897495,2.3841018284857534e-07,3.046508939319769e-07,1.3021577707324147e-07
YDR456W,70147.39000000001,0.2892641461349676,1.2238322093882807e-07,1.083721492431112e-07,2.3827415403731593e-08
YJL129C,141071.95,0.2892641461349676,9.806014856237248e-06,9.391064909973676e-06,4.007661000099902e-06
YKL174C,69241.98000000001,0.1602884812572702,1.0432693705396738e-06,8.619885061691447e-07,3.651054995638093e-07
YLL028W,64271.640000000014,0.3457353505739164,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YOR273C,73222.22,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YPL274W,64353.039999999986,0.645069182556965,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YNL003C,31026.53,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YLL061W,64217.179999999986,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YLR138W,109368.08,0.5608725069952366,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YHL016C,80616.06,0.2892641461349676,1.1642839560231662e-07,1.3011435784152408e-07,4.038914686069023e-08
YGR138C,67587.85999999999,0.3352668248329205,2.360184469363909e-08,2.084930021632889e-08,1.6668377583784334e-08
YPR156C,68065.18000000001,0.1124466581122294,1.1899740021631686e-07,1.008665203534094e-07,3.594003244794075e-08
YJR095W,35339.88,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YBR294W,95949.82999999999,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YLR092W,99649.67000000001,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YPL092W,52544.62999999999,0.0139123351835676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YGR096W,35136.450000000004,0.2892641461349676,5.23120359328947e-05,4.6102047842949566e-05,2.70991753421064e-05
YLR237W,66903.1,0.7050608762096096,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YOR071C,67192.69999999998,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YOR192C,67184.66999999998,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YPL244C,38075.100000000006,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YBR021W,71735.12,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YBL042C,72164.24999999999,1.0283495702786305,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YLL052C,17024.03,0.2892641461349676,6.870167793652256e-07,5.440536979215515e-07,1.8432655959055303e-07
YPR192W,32712.530000000006,0.2892641461349676,5.05823621196621e-07,4.2511520059502174e-07,1.0564873523534476e-07
YBR147W,33496.28,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YGL080W,14995.15,0.3872120585087171,2.3016055953794433e-07,1.6911202161950649e-07,4.4211752576101035e-08
YGR243W,16229.609999999997,0.2892641461349676,1.5348035670175779e-07,1.4462836398520658e-07,3.85110184548744e-08
YHR162W,14554.689999999999,0.2892641461349676,2.6049406555116365e-07,2.0883668010729693e-07,8.364956849118536e-08
YDR072C,60872.59,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YDR367W,25483.569999999996,0.3716886886387305,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YKL004W,45192.93,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YFL058W,38591.259999999995,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YPR011C,35912.79000000001,0.166573988340361,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YNL036W,24858.889999999996,1.4912114637267395,4.089456460274401e-06,2.607297071926724e-06,1.3664242811819904e-06
YOR161C,60250.259999999995,0.2892641461349676,1.1963649995099459e-05,1.5686503786638463e-05,5.926578389449271e-06
YDR071C,21947.16,0.3173130619935078,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YNL065W,65295.649999999994,0.2892641461349676,6.239567718003652e-06,5.214875606184279e-06,1.9342808851742295e-06
YBR241C,53525.45,0.2892641461349676,1.9013926850159314e-05,1.4901523965484976e-05,4.879556542142062e-06
YGL104C,54330.85,0.2892641461349676,9.080158126801827e-05,0.00010412959099302674,3.141548581685968e-05
YPR058W,33375.34,0.3861743290271298,6.407989509100866e-05,5.3226050650226074e-05,1.8575725062144345e-05
YNR027W,35366.42,0.3497978446159741,6.369705934109427e-06,3.989722941054366e-06,1.958235641114612e-06
YOR306C,57581.45999999999,0.2892641461349676,5.6097640167529414e-05,4.557470853943901e-05,1.488459644853048e-05
YDL024C,53075.76000000001,0.2892641461349676,4.965163165399425e-07,3.2445584482994516e-07,1.0773267618152791e-07
YLL053C,16456.19,0.2892641461349676,1.5202504671334808e-06,8.812686785819409e-07,3.8651673784923043e-07
YIL048W,130216.66999999998,0.0349061350525165,4.311353221805537e-08,5.141159127151441e-08,2.2914414643496312e-08
YMR162C,188317.43000000002,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YAL026C,153762.95,0.3864532218638955,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YAL039C,30080.71,0.2300996397558354,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YKL087C,26075.879999999997,0.1380339576188214,4.078577736184459e-07,2.969659590616913e-07,1.2280367649703624e-07
YAL061W,46098.14,0.6192588176828191,1.5173258542952848e-06,1.3250131498543201e-06,2.650543627053892e-07
YBL080C,61868.24999999999,0.0999047403107495,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YBL091C,47517.84999999999,0.2769489771460658,3.4240708378414315e-07,3.9398480481723464e-07,1.3297998827934165e-07
YLR244C,43372.77999999999,0.6352184799257701,1.8880782215106342e-07,2.1812684640069754e-07,8.522091564976823e-08
YBR022W,19937.55,0.0641004656756118,2.425831019802899e-07,1.565848317075549e-07,6.952862991181543e-08
YMR087W,32066.960000000003,0.2892641461349676,6.085636253739732e-08,7.305247061968148e-08,2.4482327281684637e-08
YBR046C,37018.12999999999,0.2003311185747568,4.425482135542225e-06,3.7125730405450846e-06,1.145241183148169e-06
YBR070C,27034.86,0.2892641461349676,3.0957128005880587e-06,2.9882507833896603e-06,1.0539485780427637e-06
YGL047W,22660.820000000003,0.0661227734149353,4.047283741890337e-08,4.436384909766719e-08,2.6930497588546655e-08
YBR111C,26086.699999999993,0.2048465562381317,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YDR352W,35178.630000000005,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YBR222C,60487.89999999999,0.2104798669733697,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YBR229C,110264.81000000001,0.266644088813189,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
